resp_id,a_hhid,plot,plot_id,crop_burned_plotlevel,land_plot_burn_perc,crop_burning,land_plot_name,land_plot_area,land_plot_unit,land_plot_unit_other,land_plot_tenure,land_plot_dist,land_plot_dist_unit,land_plot_soil,land_plot_irri,land_plot_seccrop,land_plot_paddy,land_plot_cult18,land_plot_paddy18,land_plot_paddy18_area,land_plot_burn,land_plot_crm,land_crm_labor,land_crm_equip,land_crm_oth,field_points,field_name
103200071,10320007,1,p1,1,,1,Dood WALA,2,1,,1,3,1,6,2,-98,2,1,1,2,1,0,15000,1200,-97,30.024133774529794 74.90828979760408;30.023810103989856 74.90816172212362;30.023913736735153 74.90778621286154;30.02423711665005 74.90790188312532;30.024133774529794 74.90828979760408,Dood WALA
103200251,10320025,1,p1,1,,1,Deed ale khet,6,1,,1,2,1,5,6,-98,6,1,1,6,1,0,12000,1500,1200,30.025398256663703 74.91411589086057;30.027729784739673 74.91494100540876;30.027872020111023 74.91380844265223;30.025687378412382 74.91303898394108;30.025398256663703 74.91411589086057,Deed ale khet
103200261,10320026,1,p1,1,,1,Kassi wala 1,2,1,,3,8,1,6,2,-98,2,1,1,2,1,0,15000,-97,-97,30.057296128195112 74.88357625901699;30.057689915050553 74.88309681415558;30.058330069263725 74.88382704555988;30.05819223042423 74.88457437604666;30.057296128195112 74.88357625901699,Kassi wala 1
103200261,10320026,2,p2,1,,1,Kassi wala 2,4,1,,1,8,1,6,4,-98,4,1,1,4,1,0,15000,-97,-97,30.056073260578067 74.88491702824831;30.056358810514173 74.88458376377821;30.056440354602902 74.88467797636987;30.057025961067882 74.88400541245937;30.05778567727681 74.88486371934414;30.05690582206559 74.88586753606796;30.056073260578067 74.88491702824831,Kassi wala 2
103200261,10320026,3,p3,1,,1,Adiye WALA,1.5,1,,1,2,1,6,1.5,-98,1.5,1,1,1.5,1,0,15000,-97,-97,30.018048591582644 74.90092143416405;30.01889947136407 74.90123458206654;30.018720354664303 74.9018856883049;30.017958887352194 74.90160640329123;30.018048591582644 74.90092143416405,Adiye WALA
103200271,10320027,1,p1,1,,1,Chak ale rah te,8,1,,1,2,1,5,8,1,8,1,1,8,1,0,5000,20000,10000,30.0174790118871 74.91064477711916;30.017373049962046 74.91082783788443;30.016690246019955 74.91057839244604;30.01707316258514 74.9080004543066;30.018839088460926 74.90866731852293;30.01805672011731 74.91091031581163;30.01776844703418 74.91078358143568;30.0174790118871 74.91064477711916,Chak ale rah te
103200611,10320061,1,p1,1,,1,Bangi Rughu,3,1,,1,2,1,3,3,1,3,1,1,3,1,0,500,6500,7500,30.013319993921492 74.9329386278987;30.016866172995446 74.93427906185389;30.017232251064527 74.93280820548534;30.013792341261734 74.93149291723967;30.013319993921492 74.9329386278987,Bangi Rughu
103200611,10320061,2,p2,1,,1,Bangi 2,7,1,,1,2,1,3,7,1,7,1,1,7,1,0,500,800,1200,30.022646042462334 74.93650797754526;30.023199916833683 74.93534456938507;30.021316208815655 74.93411511182785;30.020831124257445 74.93506696075201;30.021359753094377 74.93536703288557;30.021191962368512 74.935606084764;30.022646042462334 74.93650797754526,Bangi 2
103200681,10320068,1,p1,1,,1,Nianèe,5,1,,1,2,1,3,5,1,5,1,1,5,1,0,6500,4500,7500,30.01272425823557 74.93490770459175;30.012851999132366 74.93439104408024;30.013017191093567 74.93377648293972;30.01329270396339 74.93288330733776;30.0124792275095 74.93262145668268;30.01137280753489 74.93219699710608;30.011974648112453 74.9331009015441;30.01247719526162 74.93428241461515;30.0124182600547 74.93468709290028;30.01272425823557 74.93490770459175,Nianèe
103200681,10320068,2,p2,1,,1,2Nara,2,1,,1,4,1,3,2,1,2,1,1,2,1,0,6500,7500,6500,30.024184284455956 74.90302965044975;30.024598522936984 74.90155376493931;30.024095166350488 74.90140859037638;30.023673668557795 74.90284189581871;30.024184284455956 74.90302965044975,2Nara
103200701,10320070,1,p1,0,,0,Ghar wala,12,4,,1,5,2,5,12,1,12,1,1,12,0,0,500,0,1000,30.017644196141713 74.92132734507322;30.017764963366407 74.92086734622717;30.01882631514977 74.92128442972898;30.018566494031838 74.92168407887219;30.017644196141713 74.92132734507322,Ghar wala
103200701,10320070,2,p2,0,,0,School ala,9,1,,1,10,2,2,9,1,9,1,1,9,0,0,5000,0,25000,30.01221822847559 74.92175314575434;30.012403743988536 74.92090590298176;30.012079164193736 74.92078587412834;30.012279776696744 74.91994433104992;30.011057805101462 74.91948634386063;30.01064757462634 74.91935055702925;30.01035695738907 74.92046635597944;30.010255923424797 74.92041572928429;30.01013050180878 74.92066014558077;30.009763526539984 74.92127940058708;30.01026202030487 74.9218912795186;30.010569476771103 74.92084220051765;30.011906131954976 74.92133740335703;30.011867519014864 74.9216602742672;30.012040841643383 74.92169246077538;30.01221822847559 74.92175314575434,School ala
103200831,10320083,1,p1,1,,1,Dood wala khet,3,1,,1,2,1,5,3,-98,3,1,1,3,1,0,10000,1200,-97,30.02436890672577 74.90766886621714;30.024019981958173 74.9088279157877;30.024994762050767 74.90918431431055;30.025330040063917 74.90803264081478;30.02436890672577 74.90766886621714,Dood wala khet
103200831,10320083,2,p2,1,,1,Dood wala khet,5,1,,1,2,1,5,5,-98,5,1,1,5,1,0,1000,2500,-97,30.022536602558493 74.90595359355211;30.020703103340903 74.90526661276817;30.020865669555818 74.90467216819525;30.022713680326582 74.90534272044897;30.022536602558493 74.90595359355211,Dood wala khet
103201041,10320104,1,p1,1,,2,Ghar wala khet,3,1,,1,3,1,6,3,1,3,1,1,3,1,0,2000,1200,4000,30.020860444217337 74.90462925285101;30.020680750465523 74.90529779344797;30.02230988449542 74.90590028464796;30.02254066664198 74.90529980510473;30.020860444217337 74.90462925285101,Ghar wala khet
103201041,10320104,2,p2,,,2,Jassa wala khet,3,1,,3,4,1,1,3,1,3,0,,,,,,,,30.021923504629974 74.90582082420588;30.02173626516031 74.90648165345192;30.020507733233586 74.90602165460587;30.02063720588859 74.90532830357552;30.021923504629974 74.90582082420588,Jassa wala khet
103300201,10330020,1,p1,3,7,,Baula wala,7.25,1,,1,3,1,1 5,7.25,1,7.25,1,1,7.25,1,1,8000,15000,15000,30.02510652151446 74.9863125756383;30.025159062933085 74.98738512396812;30.024172092407174 74.98685505241156;30.02421011998296 74.98631525784732;30.02510652151446 74.9863125756383,Baula wala
103300201,10330020,2,p2,3,6,,Kassi wala wahn,6.25,1,,3,3,1,1 5,6.25,1,6.25,1,1,6.25,1,1,8000,15000,2000,30.01215668021624 75.00093732029198;30.01217322857273 75.00222109258173;30.010532314944793 75.00213727355003;30.01055002487937 75.00092994421722;30.01215668021624 75.00093732029198,Kassi wala wahn
103300221,10330022,1,p1,1,,,Mahinangal rode,3,1,,3,3,1,5,3,1,3,1,1,3,1,0,10000,0,5000,30.01861352315616 74.99605368822814;30.018666358318605 74.998439848423;30.0181359732954 74.99849416315556;30.018090105163434 74.9960657581687;30.01861352315616 74.99605368822814,Mahinangal rode
103301061,10330106,1,p1,1,,,Kassi wala,3,1,,1,4,1,5,3,1,3,1,1,3,1,0,-97,-97,-97,30.000456301247343 75.0015277415514;30.000387486778443 75.00018194317818;29.99984451862047 75.00014204531908;29.999856132943705 75.00139094889164;30.000456301247343 75.0015277415514,Kassi wala
103301061,10330106,2,p2,,,,Kassi,6,1,,3,4,1,5,6,1,6,0,,,,,,,,30.00043452452184 75.00158105045556;30.000370355742934 75.00038277357815;29.999601778953632 75.0002909079194;29.999719954918238 75.00136747956276;30.00043452452184 75.00158105045556,Kassi
103301061,10330106,3,p3,1,,,Kassi,3,1,,1,4,1,5,3,1,3,1,1,3,1,0,-97,-97,-97,30.00073184900114 75.00184893608092;30.000562571599183 75.00271998345852;29.999950789627455 75.00328224152327;29.999272801878583 75.00314176082611;29.99924637913595 75.00240214169025;29.999217343146867 75.00196527689695;29.99921560098727 75.00139195472002;30.00073184900114 75.00184893608092,Kassi
103301241,10330124,1,p1,1,,,Talwandi road,2,1,,1,2,1,5,0,1,1,1,1,1,1,0,-97,-97,-97,30.01048237871876 74.98356062918901;30.012082357738922 74.98355727642775;30.01213868024637 74.98265974223614;30.010986965706778 74.98209446668625;30.01048237871876 74.98356062918901,Talwandi road
103301741,10330174,1,p1,3,12,,Dudh wali,12,1,,1,2,1,6,12,1,12,1,1,12,1,1,-97,-97,-97,30.006904324631723 74.98269259929657;30.006897066195467 74.98424995690584;30.00612447520264 74.98423520475626;30.006108796856395 74.98358007520437;30.005397171532593 74.98350832611322;30.005987725099196 74.98265773057938;30.006904324631723 74.98269259929657,Dudh wali
103302161,10330216,1,p1,,,,Neai wala,1,1,,1,1,1,5,1,1,1,0,,,,,,,,30.009649717478307 74.96708750724794;30.010417345456492 74.96708415448666;30.010416764802166 74.96641762554646;30.009553618398535 74.96645919978619;30.009649717478307 74.96708750724794,Neai wala
103302441,10330244,1,p1,0,,,Moter,1.2,1,,3,2.5,1,5,1.2,1,1.2,1,2,,0,0,3000,2000,1500,30.02244951501557 74.98835809528828;30.022400165373973 74.98937934637068;30.021923504629974 74.98927239328623;30.021923504629974 74.988172352314;30.02244951501557 74.98835809528828,Moter
103302441,10330244,2,p2,,,,Babe wala,2,1,,3,3,1,5,2,1,2,0,,,,,,,,30.023791525559098 74.9883946403861;30.02388122451298 74.98959325253965;30.025448185379346 74.98903200030327;30.025552106695176 74.98849254101515;30.023791525559098 74.9883946403861,Babe wala
103302441,10330244,3,p3,,,,Rah wala,4,4,,3,2,1,5,4,1,4,0,,,,,,,,30.026064164325415 74.989771284163;30.026119898329643 74.98816397041082;30.0268067012471 74.98860687017441;30.027066791050608 74.98965695500374;30.026064164325415 74.989771284163,Rah wala
103302441,10330244,4,p4,,,,Nahar,2.5,1,,1,3,1,5,2.5,1,2.5,0,,,,,,,,30.026063583762713 74.98976591974497;30.026063583762713 74.98825147747993;30.027183773183936 74.9888301640749;30.02723312044444 74.98970858752728;30.026063583762713 74.98976591974497,Nahar
103400151,10340015,1,p1,2,,0,Nyai aala khet,2.5,4,,1,5,2,5,2.5,1,2.5,1,1,2.5,0,1,0,1000,0,30.28483213555623 75.14426752924919;30.284722407154653 75.14427088201046;30.284719511944505 75.14406368136406;30.284834451721693 75.14405898749828;30.28483213555623 75.14426752924919,Nyai aala khet
103400151,10340015,2,p2,2,,0,Nyai aala khet 2,4,4,,1,5,2,5,4,1,4,1,1,4,0,1,0,1500,0,30.286771615464563 75.14728032052517;30.28676698322503 75.14796394854784;30.287310690844517 75.14797668904068;30.28730171592959 75.14727897942066;30.286771615464563 75.14728032052517,Nyai aala khet 2
103400151,10340015,3,p3,2,,0,Thehna  aala khet,7,4,,1,2,1,2,7,1,7,1,1,7,0,1,0,2500,0,30.280768628574837 75.13340290635824;30.28077152390157 75.13403724879028;30.280382391223323 75.13403724879028;30.28033201232624 75.13399332761765;30.280255285795395 75.13398963958025;30.280251811385018 75.13343006372452;30.280287134551344 75.13340223580599;30.280750098481768 75.1333948597312;30.280768628574837 75.13340290635824,Thehna  aala khet
103400151,10340015,4,p4,,,0,Maleya aala khet,4,4,,1,2,1,2,4,1,4,0,,,,,,,,30.28871424163163 75.1315964385867;30.288761431624742 75.1311270520091;30.288794435655497 75.13061542063951;30.288809779630945 75.12997772544622;30.28883988855689 75.1293145492673;30.28854024643019 75.12931890785694;30.288530982117948 75.1307414844632;30.288629994409554 75.1307575777173;30.288614939915522 75.13112034648657;30.288593516208483 75.13138957321644;30.28871424163163 75.1315964385867,Maleya aala khet
103400151,10340015,5,p5,2,,0,Soye aala khet,2,1,,3,1.5,1,2,2,1,2,1,1,2,0,1,0,5000,0,30.276977993552492 75.13238199055195;30.277507567846097 75.13237528502941;30.277504672423053 75.13205476105213;30.277500329288333 75.13179324567318;30.276969307236264 75.13179492205381;30.276977993552492 75.13238199055195,Soye aala khet
103400251,10340025,1,p1,2,,0,Bega road wala,2.5,1,,3,1,1,3,2.5,-98,2.5,1,1,2.5,0,1,0,0,700,30.27530036208133 75.14120545238255;30.27518164699714 75.14132145792246;30.27509478221039 75.14138214290142;30.274993439862037 75.14145992696285;30.27491584050742 75.14152463525532;30.274766432622016 75.14159068465233;30.274685937581722 75.14169059693813;30.27447717136024 75.14183945953846;30.274322840428386 75.14209896326065;30.27415374209311 75.14239333570004;30.27457619783412 75.1426501572132;30.274743847689322 75.14277689158916;30.27478380564362 75.14281142503023;30.274776856435345 75.14243390411139;30.275347558526136 75.1424241811037;30.27530036208133 75.14120545238255,Bega road wala
103400251,10340025,2,p2,2,,0,Lehre wala,5.5,1,,1,1,1,3,5.5,-98,5.5,1,1,5.5,0,1,0,0,4000,30.276944116914876 75.14205738902092;30.276808031158698 75.14205202460289;30.276790658495404 75.14012519270182;30.276955409128714 75.14011915773155;30.276950197337875 75.13894367963076;30.277324287399708 75.1389503851533;30.27732139197127 75.13773165643215;30.277572714841714 75.13790231198071;30.277572425299613 75.13957668095827;30.277507567846097 75.139594450593;30.277519728621883 75.14013458043337;30.277529573058324 75.14170300215483;30.276951355513628 75.14170367270708;30.276944116914876 75.14205738902092,Lehre wala
103400341,10340034,1,p1,2,,0,Niyai wala khet,2,1,,1,1,1,5,2,-98,2,1,1,2,0,1,5000,3000,4000,30.291388112434277 75.14215864241123;30.29219697583746 75.14213852584363;30.292202476317378 75.14307595789433;30.291401718996234 75.14309003949165;30.291388112434277 75.14215864241123,Niyai wala khet
103400341,10340034,2,p2,2,,0,Maaru wala 1,2,1,,1,1,1,1,2,-98,2,1,1,2,0,1,1000,3000,4000,30.285772204721617 75.13193070888519;30.28571980196548 75.1305054500699;30.286025822085048 75.13078574091196;30.28622124597608 75.1310895010829;30.286236300837448 75.1319370791316;30.286124547388287 75.1319370791316;30.28600266070921 75.13192903250456;30.28591059418615 75.13193037360907;30.285772204721617 75.13193070888519,Maaru wala 1
103400341,10340034,3,p3,2,,0,Maaru wala2,4,4,,1,1,1,1,4,-98,4,1,1,4,0,1,500,1000,1000,30.285444180378516 75.13054132461548;30.285161030504877 75.13053864240646;30.285178401686288 75.13124741613865;30.285460682953293 75.13126116245985;30.285444180378516 75.13054132461548,Maaru wala2
103400441,10340044,1,p1,3,13,1,SDK wala,13,4,,3,1,1,2,13,-98,13,1,1,13,1,1,0,0,1000,30.279089035140128 75.14450322836637;30.279568797825164 75.14449585229158;30.2795829850988 75.14590669423342;30.279104670171083 75.14591708779335;30.279089035140128 75.14450322836637,SDK wala
103400441,10340044,2,p2,3,3,1,Shpede wala,3,4,,1,1,1,1,3,16,3,1,1,3,1,1,0,500,500,30.278833373077227 75.14441102743149;30.27915823461003 75.14440800994635;30.279146653112182 75.14378741383553;30.27882845092451 75.1437957957387;30.278833373077227 75.14441102743149,Shpede wala
103400441,10340044,3,p3,3,1,1,Kikr wala,1.5,1,,1,1,1,2,1.5,-98,1.5,1,1,1.5,1,1,0,1000,1000,30.27859160822602 75.14382194727659;30.277629754620175 75.14381289482117;30.27764075721321 75.14308903366327;30.27859566177335 75.14309473335743;30.27859160822602 75.14382194727659,Kikr wala
103400491,10340049,1,p1,1,,1,Begge vala,1,1,,1,2,1,4 5,1,-98,1,1,1,1,1,0,2500,3000,4000,30.27754520833772 75.13799082487822;30.277548393301743 75.13901945203543;30.276411354580024 75.13895407319069;30.275896541271944 75.1389031112194;30.275871350675196 75.1391864195466;30.275328158763237 75.139190107584;30.275363483701767 75.13762336224319;30.275905227683104 75.13756837695837;30.275917099110472 75.13684585690498;30.276494743658116 75.13720661401749;30.276710454659927 75.13737324625254;30.276904449384155 75.13746812939644;30.277067462564865 75.13757608830929;30.27754520833772 75.13799082487822,Begge vala
103400521,10340052,1,p1,1,,1,Leneana,1,1,,1,1,1,4,1,-98,1,1,1,1,1,0,2000,2000,5000,29.933026621024958 75.24415802210568;29.932542848441532 75.24795703589916;29.924739983678503 75.24681508541107;29.925022134119548 75.24336408823729;29.933026621024958 75.24415802210568,Leneana
103400591,10340059,1,p1,2,,2,Niyai wala khet 1,2.5,1,,1,.5,1,6,2.5,-98,2.5,1,1,2.5,0,1,500,1000,1500,30.288411993530044 75.1414706557989;30.288975957626253 75.14150485396385;30.28895308645545 75.14074075967073;30.289069758321617 75.14075584709644;30.289399797092234 75.13999443501233;30.288405045286876 75.13999309390783;30.288411993530044 75.1414706557989,Niyai wala khet 1
103400591,10340059,2,p2,2,,2,Niyai wala 2,4,1,,3,.5,1,6,4,-98,4,1,1,4,0,1,800,1600,2400,30.28896119269382 75.141328163445;30.28894903333602 75.14073371887207;30.289066573731574 75.14075752347708;30.289606215513285 75.13951767235994;30.28980394831994 75.13957735151052;30.289806553874026 75.14029517769814;30.29002223561138 75.14033172279596;30.29003989543731 75.14093756675719;30.29016988323864 75.14093354344368;30.290150486406176 75.14165908098221;30.289795842151214 75.14167048037052;30.28979613165726 75.14134895056488;30.28896119269382 75.141328163445,Niyai wala 2
103400591,10340059,3,p3,2,,2,Sue wala1,3,1,,1,1,1,6,3,-98,3,1,1,3,0,1,600,1200,1800,30.290759892518935 75.13559225946665;30.290666382943275 75.13617429882288;30.290640038124124 75.13617262244225;30.289843031623988 75.13723410665989;30.29006971448046 75.13752613216639;30.29054739694564 75.1375288143754;30.291120033828914 75.13657193630934;30.291234966106913 75.13643514364958;30.291067923431807 75.13611529022455;30.290759892518935 75.13559225946665,Sue wala1
103400591,10340059,4,p4,2,,2,Sue wala 2,2.5,1,,1,1,1,6,2.5,-98,2.5,1,1,2.5,0,1,500,1000,1500,30.291301551496023 75.13611227273941;30.291560944580805 75.1355392858386;30.291789360468062 75.13553358614445;30.291804414474882 75.13540752232073;30.292171499926514 75.13541221618652;30.292179895397886 75.13515640050174;30.29199982685398 75.13500887900591;30.291886342971605 75.13494718819857;30.29164518928556 75.13481609523296;30.2912685483088 75.13460487127304;30.291177934237684 75.13481877744198;30.29111945482466 75.13493679463863;30.291011470470373 75.13516008853914;30.290935620799218 75.13526301831007;30.290848190952836 75.1353756710887;30.291301551496023 75.13611227273941,Sue wala 2
103400601,10340060,1,p1,2,,0,Mehraj wala,2,1,,1,1,1,2,2,-98,2,1,1,2,0,1,0,0,5000,30.291141167482085 75.15162214636803;30.29115014204575 75.15073835849762;30.291684561356416 75.15078999102116;30.29168514035734 75.15210393816233;30.291141167482085 75.15162214636803,Mehraj wala
103400601,10340060,2,p2,2,,0,Tibbi wala,3,1,,3,1,1,2,3,-98,3,1,1,3,0,1,0,0,15000,30.282880167670104 75.14956723898649;30.282890880148056 75.15005171298981;30.282944732046452 75.15071757137775;30.282432269234867 75.15072863548994;30.282435164512496 75.1501278206706;30.28243979695655 75.14945559203625;30.282441823650746 75.14932047575712;30.2818951937548 75.14933153986931;30.28189722046024 75.14899291098118;30.28270297732478 75.14897614717484;30.283094417006694 75.1489382609725;30.283081388344197 75.14933824539185;30.282883641987407 75.14934662729502;30.282880167670104 75.14956723898649,Tibbi wala
103400601,10340060,3,p3,,,0,Nyai wala,1,1,,3,2,2,3,1,-98,1,0,,,,,,,,30.287831813530136 75.14951426535843;30.287837893278443 75.1501864939928;30.2872953466346 75.14962624758482;30.28732516651207 75.14942977577448;30.287831813530136 75.14951426535843,Nyai wala
103400611,10340061,1,p1,1,,1,Moge aala khet,2.25,1,,1,1,1,4,2.25,1,2.25,1,1,2.25,1,0,0,2500,0,30.292261823580954 75.14600023627281;30.293297644671544 75.1460163295269;30.293300250132834 75.14590669423342;30.293297934167263 75.14520764350891;30.29235214715224 75.14521937817335;30.292347515176242 75.14525324106216;30.292289904956572 75.14534946531057;30.292265008067258 75.14537762850524;30.292261823580954 75.14600023627281,Moge aala khet
103400611,10340061,2,p2,1,,1,Tare aala khet,1.25,1,,1,1,1,4,1.25,1,1.25,1,1,1.25,1,0,0,1500,0,30.292208266295887 75.14362581074238;30.291772858957906 75.14362782239914;30.291134219432223 75.14362346380949;30.291141167482085 75.14410391449928;30.29185333998114 75.14411129057407;30.292206239803434 75.14410961419344;30.292208266295887 75.14362581074238,Tare aala khet
